Palavra,Link,Instituicao
GIZ,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/gizSm_Prog001.mp4,GoiásLibras · base nacional
GIZ DE CERA,https://youtu.be/CTTnpHKbgv4,GoiásLibras · base nacional
GLACÊ,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/glaceSm_Prog001.mp4,GoiásLibras · base nacional
GLICOSE,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/glicoseSm_Prog001.mp4,GoiásLibras · base nacional
GLOBO,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/globoSm_Prog001.mp4,GoiásLibras · base nacional
GLÚTEO,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/gluteoSm_Prog001.mp4,GoiásLibras · base nacional
GOIABA,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/goiabaSm_Prog001.mp4,GoiásLibras · base nacional
GOIÁS,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/goiasSm_Prog001.mp4,GoiásLibras · base nacional
GOIÂNIA,https://youtu.be/TFOkss0fDjU,GoiásLibras · base nacional
GOL,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/golSm_Prog001.mp4,GoiásLibras · base nacional
GOLEIRO,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/goleiroSm_Prog001.mp4,GoiásLibras · base nacional
GOLFE,https://dicionario.ines.gov.br/public/media/palavras/videos/golfeSm_Prog001.mp4,GoiásLibras · base nacional
GOLFINHO,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/golfinhoSm_Prog001.mp4,GoiásLibras · base nacional
GOLPEAR,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/golpearSm_Prog001.mp4,GoiásLibras · base nacional
GOMA DE MASCAR,https://dicionario.ines.gov.br/public/media/palavras/videos/goma de mascarSm_Prog001.mp4,GoiásLibras · base nacional
GONORRÉIA,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/gonorreiaSm_Prog001.mp4,GoiásLibras · base nacional
GORDO,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/gordoSm_Prog001.mp4,GoiásLibras · base nacional
GORDURA,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/gorduraSm_Prog001.mp4,GoiásLibras · base nacional
GORILA,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/gorilaSm_Prog001.mp4,GoiásLibras · base nacional
GORJETA,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/gorjetaSm_Prog001.mp4,GoiásLibras · base nacional
GORRO,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/gorroSm_Prog001.mp4,GoiásLibras · base nacional
GOSTAR,https://youtu.be/QhVe32iLL5I,GoiásLibras · base nacional
GOSTO,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/gostoSm_Prog001.mp4,GoiásLibras · base nacional
GOSTOSO,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/gostosoSm_Prog001.mp4,GoiásLibras · base nacional
GOTEJAR,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/gotejarSm_Prog001.mp4,GoiásLibras · base nacional
GOVERNADOR,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/governadorSm_Prog001.mp4,GoiásLibras · base nacional
GOVERNO,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/governoSm_Prog001.mp4,GoiásLibras · base nacional
GOZADO1,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/gozado1Sm_Prog001.mp4,GoiásLibras · base nacional
GOZADO2,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/gozado2Sm_Prog001.mp4,GoiásLibras · base nacional
GOZAR1,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/gozar1Sm_Prog001.mp4,GoiásLibras · base nacional
GOZAR2,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/gozar2Sm_Prog001.mp4,GoiásLibras · base nacional
GOZAR3,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/gozar3Sm_Prog001.mp4,GoiásLibras · base nacional
GRADE1,https://dicionario.ines.gov.br/public/media/palavras/videos/gradeSm_Prog001.mp4,GoiásLibras · base nacional
GRADE2,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/grade2Sm_Prog001.mp4,GoiásLibras · base nacional
GRADEAR,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/gradearSm_Prog001.mp4,GoiásLibras · base nacional
GRAFITE,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/grafiteSm_Prog001.mp4,GoiásLibras · base nacional
GRAMA,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/gramaSm_Prog001.mp4,GoiásLibras · base nacional
GRAMPEADOR,https://youtu.be/6rlHgtQINfc,GoiásLibras · base nacional
GRAMPEAR,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/grampearSm_Prog001.mp4,GoiásLibras · base nacional
GRAMPO,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/grampoSm_Prog001.mp4,GoiásLibras · base nacional
GRAMÁTICA,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/gramaticaSm_Prog001.mp4,GoiásLibras · base nacional
GRANADA,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/granadaSm_Prog001.mp4,GoiásLibras · base nacional
GRANDE1,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/grande1Sm_Prog001.mp4,GoiásLibras · base nacional
GRANDE2,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/grande2Sm_Prog001.mp4,GoiásLibras · base nacional
GRATO,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/gratoSm_Prog001.mp4,GoiásLibras · base nacional
GRAU1,https://dicionario.ines.gov.br/public/media/palavras/videos/grau1Sm_Prog001.mp4,GoiásLibras · base nacional
GRAU2,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/grau2Sm_Prog001.mp4,GoiásLibras · base nacional
GRAU3,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/grau3Sm_Prog001.mp4,GoiásLibras · base nacional
GRAVADOR,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/gravadorSm_Prog001.mp4,GoiásLibras · base nacional
GRAVAR,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/gravarSm_Prog001.mp4,GoiásLibras · base nacional
GRAVATA,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/gravataSm_Prog001.mp4,GoiásLibras · base nacional
GRAVE1,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/grave1Sm_Prog001.mp4,GoiásLibras · base nacional
GRAVE2,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/grave2Sm_Prog001.mp4,GoiásLibras · base nacional
GRAVIDEZ1,https://dicionario.ines.gov.br/public/media/palavras/videos/gravidezSm_Prog001.mp4,GoiásLibras · base nacional
GRAVIDEZ2,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/gravidez2Sm_Prog001.mp4,GoiásLibras · base nacional
GRAVIOLA,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/graviolaSm_Prog001.mp4,GoiásLibras · base nacional
GRAVURA,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/gravuraSm_Prog001.mp4,GoiásLibras · base nacional
GRAÇA,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/gracaSm_Prog001.mp4,GoiásLibras · base nacional
GREGO,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/gregoSm_Prog001.mp4,GoiásLibras · base nacional
GREVE,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/greveSm_Prog001.mp4,GoiásLibras · base nacional
GRIFAR,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/grifarSm_Prog001.mp4,GoiásLibras · base nacional
GRILHÃO,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/grilhaoSm_Prog001.mp4,GoiásLibras · base nacional
GRILO,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/griloSm_Prog001.mp4,GoiásLibras · base nacional
GRIPE,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/gripeSm_Prog001.mp4,GoiásLibras · base nacional
GRITAR,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/gritarSm_Prog001.mp4,GoiásLibras · base nacional
GROSSEIRO,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/grosseiroSm_Prog001.mp4,GoiásLibras · base nacional
GROSSO1,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/grosso1Sm_Prog001.mp4,GoiásLibras · base nacional
GROSSO2,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/grosso2Sm_Prog001.mp4,GoiásLibras · base nacional
GRUDE,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/grudeSm_Prog001.mp4,GoiásLibras · base nacional
GRUDENTO,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/grudentoSm_Prog001.mp4,GoiásLibras · base nacional
GRUPO1,https://dicionario.ines.gov.br/public/media/palavras/videos/grupoSm_Prog001.mp4,GoiásLibras · base nacional
GRUTA1,https://dicionario.ines.gov.br/public/media/palavras/videos/grutaSm_Prog001.mp4,GoiásLibras · base nacional
GRUTA2,https://dicionario.ines.gov.br/public/media/palavras/videos/gruta2Sm_Prog001.mp4,GoiásLibras · base nacional
GRÁFICA,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/graficaSm_Prog001.mp4,GoiásLibras · base nacional
GRÁTIS,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/gratisSm_Prog001.mp4,GoiásLibras · base nacional
GRÁVIDA1,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/gravidaSm_Prog001.mp4,GoiásLibras · base nacional
GRÁVIDA2,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/gravida2Sm_Prog001.mp4,GoiásLibras · base nacional
GRÃO,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/graoSm_Prog001.mp4,GoiásLibras · base nacional
GRÉCIA,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/greciaSm_Prog001.mp4,GoiásLibras · base nacional
GUARANÁ,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/guaranaSm_Prog001.mp4,GoiásLibras · base nacional
GUARDA,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/guardaSm_Prog001.mp4,GoiásLibras · base nacional
GUARDA-CHUVA,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/guarda-chuvaSm_Prog001.mp4,GoiásLibras · base nacional
GUARDA-ROUPA,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/guarda-roupaSm_Prog001.mp4,GoiásLibras · base nacional
GUARDA-SOL,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/guarda-solSm_Prog001.mp4,GoiásLibras · base nacional
GUARDANAPO,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/guardanapoSm_Prog001.mp4,GoiásLibras · base nacional
GUARDAR,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/guardarSm_Prog001.mp4,GoiásLibras · base nacional
GUERRA,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/guerraSm_Prog001.mp4,GoiásLibras · base nacional
GUIAR,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/guiarSm_Prog001.mp4,GoiásLibras · base nacional
GUIDOM,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/guidomSm_Prog001.mp4,GoiásLibras · base nacional
GUINCHAR,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/guincharSm_Prog001.mp4,GoiásLibras · base nacional
GUINDASTE,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/guindasteSm_Prog001.mp4,GoiásLibras · base nacional
GUITARRA,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/guitarraSm_Prog001.mp4,GoiásLibras · base nacional
GULA,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/gulaSm_Prog001.mp4,GoiásLibras · base nacional
GULOSO,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/gulosoSm_Prog001.mp4,GoiásLibras · base nacional
GÁS,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/gasSm_Prog001.mp4,GoiásLibras · base nacional
GÊMEO,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/gemeoSm_Prog001.mp4,GoiásLibras · base nacional
GÍRIA,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/giriaSm_Prog001.mp4,GoiásLibras · base nacional
H,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/hSm_Prog001.mp4,GoiásLibras · base nacional
HABITAR,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/habitarSm_Prog001.mp4,GoiásLibras · base nacional
HAMBÚRGUER,https://dicionario.ines.gov.br/public/media/palavras/videos/hamburgerSm_Prog001.mp4,GoiásLibras · base nacional
HANDEBOL,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/handebolSm_Prog001.mp4,GoiásLibras · base nacional
HARMONIZAR,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/harmonizarSm_Prog001.mp4,GoiásLibras · base nacional
HARMÔNICA1,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/harmonicaSm_Prog001.mp4,GoiásLibras · base nacional
HARMÔNICA2,https://dicionario.ines.gov.br/public/media/palavras/videos/harmonica2Sm_Prog001.mp4,GoiásLibras · base nacional
HARPA,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/harpaSm_Prog001.mp4,GoiásLibras · base nacional
HAVAÍ,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/havaiSm_Prog001.mp4,GoiásLibras · base nacional
HAVER,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/haverSm_Prog001.mp4,GoiásLibras · base nacional
HELICÓPTERO,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/helicopteroSm_Prog001.mp4,GoiásLibras · base nacional
HEMATOMA,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/hematomaSm_Prog001.mp4,GoiásLibras · base nacional
HEMORRAGIA,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/hemorragiaSm_Prog001.mp4,GoiásLibras · base nacional
HEMORRÓIDA,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/hemorroidaSm_Prog001.mp4,GoiásLibras · base nacional
HEPATITE,https://dicionario.ines.gov.br/public/media/palavras/videos/hepatiteSm_Prog001.mp4,GoiásLibras · base nacional
HEREDITÁRIO,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/hereditarioSm_Prog001.mp4,GoiásLibras · base nacional
HERPES,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/herpesSm_Prog001.mp4,GoiásLibras · base nacional
HESITAR,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/hesitarSm_Prog001.mp4,GoiásLibras · base nacional
HIDROCOR,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/hidrocorSm_Prog001.mp4,GoiásLibras · base nacional
HIENA,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/hienaSm_Prog001.mp4,GoiásLibras · base nacional
HIERARQUIA,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/hierarquiaSm_Prog001.mp4,GoiásLibras · base nacional
HIGIENE,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/higieneSm_Prog001.mp4,GoiásLibras · base nacional
HINO,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/hinoSm_Prog001.mp4,GoiásLibras · base nacional
HIPISMO,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/hipismoSm_Prog001.mp4,GoiásLibras · base nacional
HIPNOTIZAR,https://dicionario.ines.gov.br/public/media/palavras/videos/hiptonizarSm_Prog001.mp4,GoiásLibras · base nacional
HIPOPÓTAMO,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/hipopotamoSm_Prog001.mp4,GoiásLibras · base nacional
HIPPIE,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/hippieSm_Prog001.mp4,GoiásLibras · base nacional
HISTÓRIA,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/historiaSm_Prog001.mp4,GoiásLibras · base nacional
HOJE1,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/hojeSm_Prog001.mp4,GoiásLibras · base nacional
HOJE2,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/hoje2Sm_Prog001.mp4,GoiásLibras · base nacional
HOLANDA,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/holandaSm_Prog001.mp4,GoiásLibras · base nacional
HOLANDES,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/holandesSm_Prog001.mp4,GoiásLibras · base nacional
HOMEM,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/homemSm_Prog001.mp4,GoiásLibras · base nacional
HOMOSSEXUAL,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/homossexualSm_Prog001.mp4,GoiásLibras · base nacional
HONESTIDADE,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/honestidadeSm_Prog001.mp4,GoiásLibras · base nacional
HONESTO,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/honestoSm_Prog001.mp4,GoiásLibras · base nacional
HONRAR,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/honrarSm_Prog001.mp4,GoiásLibras · base nacional
HORA-EXTRA,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/hora-extraSm_Prog001.mp4,GoiásLibras · base nacional
HORA1,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/hora1Sm_Prog001.mp4,GoiásLibras · base nacional
HORA2,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/hora2Sm_Prog001.mp4,GoiásLibras · base nacional
HORA3,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/hora3Sm_Prog001.mp4,GoiásLibras · base nacional
HORIZONTAL,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/horizontalSm_Prog001.mp4,GoiásLibras · base nacional
HORROR,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/horrorSm_Prog001.mp4,GoiásLibras · base nacional
HORRÍVEL,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/horrivelSm_Prog001.mp4,GoiásLibras · base nacional
HORTELÃ,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/hortelaSm_Prog001.mp4,GoiásLibras · base nacional
HOSPEDAR,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/hospedarSm_Prog001.mp4,GoiásLibras · base nacional
HOSPITAL,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/hospitalSm_Prog001.mp4,GoiásLibras · base nacional
HOTEL,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/hotelSm_Prog001.mp4,GoiásLibras · base nacional
HUMILDE,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/humildeSm_Prog001.mp4,GoiásLibras · base nacional
HUMILHADO,https://goiaslibras.educacao.go.gov.br/api/media/ines/palavras/videos/humilhadoSm_Prog001.mp4,GoiásLibras · base nacional
